LoyaltyID,Customer ID,Gender,Age,Under 30,Senior Citizen,Partner,Dependents,Number of Dependents,Referred a Friend,Number of Referrals,Tenure,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn
339320,5553-AOINX,Female,67,No,Yes,Yes,Yes,1,Yes,6,66,Yes,39.38,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,104.9,6891.45,0,0,2599.08,9490.53,No
283481,5555-RNPGT,Male,61,No,No,No,Yes,3,No,0,10,Yes,34.47,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),24.8,223.9,0,0,344.7,568.6,No
687352,5561-NWEVX,Female,78,No,Yes,Yes,No,0,Yes,1,2,Yes,17.73,Yes,Yes,Fiber Optic,18,No,No,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.2,172.85,0,0,35.46,208.31,Yes
429128,5562-BETPV,Male,21,Yes,No,Yes,Yes,0,Yes,1,1,Yes,23.41,No,No,No Internet,0,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.65,19.65,0,0,23.41,43.06,No
479258,5562-YJQGT,Female,57,No,No,No,No,0,No,0,2,Yes,2.46,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.35,35.1,0,0,4.92,40.02,No
701322,5564-NEMQO,Female,80,No,Yes,No,No,0,No,0,1,Yes,35.09,No,Yes,Fiber Optic,17,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.3,75.3,0,20,35.09,130.39,Yes
482647,5565-FILXA,Female,76,No,Yes,No,No,0,No,0,16,Yes,38.75,Yes,Yes,Fiber Optic,16,No,No,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,96.15,1529.2,0,0,620,2149.2,Yes
639848,5566-SOEZD,Male,47,No,No,Yes,Yes,3,Yes,1,27,Yes,15.71,No,Yes,Fiber Optic,53,Yes,Yes,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),80.65,2209.75,0,0,424.17,2633.92,No
584494,5567-GZKQY,Male,58,No,No,No,No,0,No,0,58,Yes,29.25,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.3,1131.5,0,0,1696.5,2828,No
217235,5567-WSELE,Male,70,No,Yes,Yes,No,0,Yes,1,3,Yes,32.31,Yes,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.6,279.55,0,0,96.93,376.48,Yes
807289,5568-DMXZS,Female,36,No,No,No,No,0,No,0,8,Yes,37.37,No,Yes,Cable,16,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,65.45,554.45,0,0,298.96,853.41,No
435151,5569-IDSEY,Male,52,No,No,Yes,No,0,Yes,8,71,Yes,29.11,Yes,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.7,7472.15,0,0,2066.81,9538.96,No
913693,5569-KGJHX,Female,63,No,No,Yes,Yes,0,Yes,1,9,Yes,14.21,Yes,Yes,Fiber Optic,5,No,No,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.35,754.65,0,50,127.89,932.54,Yes
940156,5569-OUICF,Female,67,No,Yes,Yes,No,0,Yes,1,28,Yes,16.43,Yes,Yes,Fiber Optic,20,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),101.3,2812.2,0,0,460.04,3272.24,Yes
532363,5570-PTWEH,Female,33,No,No,Yes,No,0,Yes,1,3,Yes,15.02,Yes,Yes,Fiber Optic,29,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),75.15,216.75,0,0,45.06,261.81,Yes
658446,5572-ZDXHY,Female,25,Yes,No,No,No,0,No,0,22,Yes,29.07,No,Yes,Fiber Optic,52,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,84.3,1855.65,0,0,639.54,2495.19,Yes
489475,5574-NXZIU,Male,36,No,No,No,No,0,No,0,63,Yes,13.14,No,Yes,Fiber Optic,17,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.2,7049.75,0,0,827.82,7877.57,No
152148,5575-GNVDE,Male,46,No,No,No,No,0,No,0,34,Yes,17.09,No,Yes,DSL,16,Yes,No,Yes,No,No,No,No,Yes,One year,No,Mailed check,56.95,1889.5,0,0,581.06,2470.56,No
705989,5575-TPIZQ,Male,21,Yes,No,No,No,0,No,0,46,Yes,37.75,Yes,Yes,Fiber Optic,73,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.15,4245.55,0,0,1736.5,5982.05,No
961746,5577-OTWWW,Female,54,No,No,No,No,0,No,0,15,Yes,39.84,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.75,297.3,0,0,597.6,894.9,Yes
206015,5578-NKCXI,Female,20,Yes,No,Yes,Yes,2,Yes,9,58,Yes,39.05,No,Yes,Fiber Optic,76,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),99.25,5846.65,0,0,2264.9,8111.55,No
714270,5583-EJXRD,Male,19,Yes,No,Yes,Yes,2,Yes,1,44,No,0,No phone service,Yes,Cable,59,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),54.05,2375.2,47.45,0,0,2327.75,No
916713,5583-SXDAG,Male,41,No,No,Yes,No,0,Yes,1,1,Yes,19.15,No,Yes,Fiber Optic,18,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,70,70,0,10,19.15,99.15,Yes
163776,5590-BYNII,Male,51,No,No,No,No,0,No,0,22,Yes,35.93,Yes,Yes,Fiber Optic,17,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.75,2095,0,0,790.46,2885.46,Yes
725854,5590-YRFJT,Female,44,No,No,Yes,No,0,Yes,1,20,No,0,No phone service,Yes,DSL,10,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,24.45,482.8,0,0,0,482.8,Yes
821252,5590-ZSKRV,Female,62,No,No,Yes,Yes,1,Yes,1,8,Yes,38.78,No,Yes,DSL,18,Yes,Yes,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,54.65,482.25,0,0,310.24,792.49,No
168316,5593-SUAOO,Female,60,No,No,Yes,Yes,3,Yes,6,24,Yes,41.45,Yes,Yes,Fiber Optic,53,No,Yes,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),83.15,2033.05,0,0,994.8,3027.85,No
826964,5597-GLBUC,Female,48,No,No,No,No,0,No,0,1,Yes,22.97,No,Yes,Fiber Optic,23,No,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.45,85.45,0,0,22.97,108.42,Yes
825579,5598-IKHQQ,Female,39,No,No,No,No,0,No,0,72,Yes,6.75,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.45,1866.45,0,0,486,2352.45,No
109531,5599-HVLTW,Female,73,No,Yes,No,No,0,No,0,14,Yes,7.34,Yes,Yes,Fiber Optic,3,No,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.35,1058.1,32.71,0,102.76,1128.15,No
750095,5600-KTXFM,Male,48,No,No,Yes,Yes,2,Yes,6,2,Yes,29.1,No,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,69.95,143.9,0,0,58.2,202.1,No
466781,5600-PDUJF,Male,60,No,No,No,No,0,No,0,6,Yes,26.76,No,Yes,DSL,22,No,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),49.5,312.7,0,0,160.56,473.26,No
818454,5602-BVFMK,Female,58,No,No,No,No,0,No,0,12,Yes,41.78,No,No,No Internet,0,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.3,228.75,0,0,501.36,730.11,No
750760,5605-IYGFG,Female,61,No,No,No,No,0,No,0,7,Yes,27.46,No,Yes,Fiber Optic,4,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69.85,515.45,0,0,192.22,707.67,No
214822,5605-XNWEN,Male,77,No,Yes,Yes,No,0,No,0,72,Yes,28.99,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),25,1802.55,28.93,0,2087.28,3860.9,No
365368,5606-AMZBO,Female,23,Yes,No,Yes,No,0,Yes,4,10,Yes,38.03,Yes,Yes,Fiber Optic,42,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),78.15,765.15,0,0,380.3,1145.45,No
213289,5609-CEBID,Female,77,No,Yes,No,No,0,No,0,20,Yes,48.73,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,94.1,1782.4,0,80,974.6,2837,Yes
593651,5609-IMCGG,Female,44,No,No,No,No,0,No,0,15,Yes,6.22,Yes,Yes,Fiber Optic,4,Yes,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.35,1302.65,0,0,93.3,1395.95,No
602222,5614-DNZCE,Female,56,No,No,No,No,0,No,0,58,Yes,29.47,No,Yes,DSL,16,Yes,Yes,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),64.9,3795.45,0,0,1709.26,5504.71,No
891576,5616-PRTNT,Male,30,No,No,No,Yes,3,No,0,20,Yes,22.78,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.4,374.5,0,0,455.6,830.1,Yes
434004,5619-PTMIK,Female,25,Yes,No,Yes,No,0,Yes,1,46,Yes,44.74,Yes,Yes,DSL,82,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,53.1,2459.8,0,0,2058.04,4517.84,No
393718,5619-XZZKR,Male,47,No,No,No,No,0,No,0,4,Yes,6.86,No,No,No Internet,0,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.95,68.2,0,0,27.44,95.64,No
991275,5622-UEJFI,Female,53,No,No,Yes,Yes,1,Yes,9,35,Yes,32.75,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.4,949.8,0,0,1146.25,2096.05,No
920102,5624-BQSSA,Female,19,Yes,No,No,No,0,No,0,1,Yes,40.48,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.95,20.95,0,0,40.48,61.43,Yes
888179,5624-RYAMH,Female,43,No,No,No,No,0,No,0,9,Yes,46.94,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.5,178.85,0,0,422.46,601.31,No
623327,5626-MGTUK,Female,50,No,No,No,No,0,No,0,20,Yes,24.73,Yes,Yes,Fiber Optic,25,Yes,No,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),89.1,1879.25,15.43,30,494.6,2388.42,No
679560,5627-TVBPP,Female,44,No,No,No,Yes,1,No,0,35,Yes,25.52,No,No,No Internet,0,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),20.1,644.5,0,0,893.2,1537.7,No
153586,5628-FCGYG,Male,46,No,No,No,No,0,No,0,21,Yes,49.05,Yes,Yes,Fiber Optic,9,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,84.1,1737.45,0,0,1030.05,2767.5,No
158247,5628-RKIFK,Female,76,No,Yes,No,No,0,No,0,49,Yes,24.84,Yes,Yes,Fiber Optic,14,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),101.55,5070.4,0,0,1217.16,6287.56,No
246338,5630-AHZIL,Female,51,No,No,No,Yes,3,No,0,3,Yes,39.55,No,Yes,DSL,56,Yes,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.5,177.4,0,60,118.65,356.05,No
150528,5630-IXDXV,Female,51,No,No,No,No,0,No,0,47,Yes,14.54,Yes,Yes,Fiber Optic,10,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.35,4849.1,0,0,683.38,5532.48,No
409937,5639-NTUPK,Male,28,Yes,No,No,Yes,1,No,0,13,Yes,19.17,No,Yes,Cable,59,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),52.1,670.65,0,0,249.21,919.86,No
145017,5640-CAXOA,Female,23,Yes,No,No,No,0,No,0,30,No,0,No phone service,Yes,Cable,42,No,No,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),40.35,1187.05,0,0,0,1187.05,No
251119,5641-DMBFJ,Female,29,Yes,No,Yes,No,0,Yes,1,58,Yes,31.27,Yes,Yes,DSL,59,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.3,4916.4,0,0,1813.66,6730.06,No
109509,5642-MHDQT,Female,60,No,No,Yes,Yes,0,Yes,6,53,Yes,11.35,No,No,No Internet,0,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.85,1039.45,14.67,0,601.55,1626.33,No
719954,5644-PDMZC,Female,69,No,Yes,No,No,0,No,0,2,Yes,47.47,Yes,Yes,Fiber Optic,19,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,89.5,161.5,0,0,94.94,256.44,Yes
500212,5647-FXOTP,Female,71,No,Yes,Yes,No,0,Yes,1,60,Yes,36.71,Yes,Yes,Fiber Optic,25,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,105.9,6401.25,0,110,2202.6,8713.85,No
446468,5647-URDKA,Male,27,Yes,No,Yes,Yes,1,Yes,8,8,Yes,11.57,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.7,130.25,0,0,92.56,222.81,No
199522,5649-ANRML,Male,76,No,Yes,No,No,0,No,0,2,Yes,12.96,No,Yes,Fiber Optic,20,No,Yes,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.1,180.25,0,0,25.92,206.17,Yes
203424,5649-RXQTV,Male,34,No,No,No,No,0,No,0,51,Yes,42.33,No,Yes,Fiber Optic,2,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99,5038.15,0,0,2158.83,7196.98,No
568636,5649-TJHOV,Male,68,No,Yes,Yes,No,0,Yes,1,27,No,0,No phone service,Yes,DSL,25,No,No,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),36.5,1032,0,30,0,1062,Yes
384412,5649-VUKMC,Female,61,No,No,No,No,0,No,0,12,Yes,34.81,No,Yes,Fiber Optic,16,No,No,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,95.5,1115.15,0,0,417.72,1532.87,Yes
605399,5650-VDUDS,Female,48,No,No,No,No,0,No,0,4,No,0,No phone service,Yes,Cable,16,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,24.25,96.05,0,0,0,96.05,Yes
346390,5650-YLIBA,Male,60,No,No,No,No,0,No,0,31,Yes,42.05,Yes,Yes,Fiber Optic,12,No,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.15,2640.55,0,0,1303.55,3944.1,No
344749,5651-CPDND,Male,45,No,No,No,No,0,No,0,10,Yes,13.51,No,Yes,DSL,14,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,46,492.1,0,0,135.1,627.2,No
797346,5651-CRHKQ,Female,53,No,No,Yes,No,0,Yes,3,41,Yes,13.23,No,Yes,Fiber Optic,16,No,Yes,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),86.2,3339.05,0,0,542.43,3881.48,No
367353,5651-WYIPH,Female,69,No,Yes,No,No,0,No,0,18,Yes,41.13,No,Yes,Cable,23,No,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),49.85,865.75,0,0,740.34,1606.09,No
967794,5651-YLPRD,Female,45,No,No,Yes,Yes,3,Yes,7,32,Yes,26.66,No,Yes,Fiber Optic,57,No,Yes,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,86.1,2723.75,0,130,853.12,3706.87,No
140512,5652-MSDEY,Female,37,No,No,No,No,0,No,0,10,Yes,39.85,Yes,Yes,Fiber Optic,21,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,75.75,777.3,0,0,398.5,1175.8,No
231626,5655-JSMZM,Male,66,No,Yes,No,No,0,No,0,49,Yes,32.36,Yes,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,96.2,4718.25,0,0,1585.64,6303.89,Yes
600063,5656-JAMLX,Male,29,Yes,No,No,No,0,No,0,62,Yes,14.17,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.85,1253.65,0,0,878.54,2132.19,No
282613,5656-MJEFC,Male,48,No,No,Yes,Yes,0,Yes,10,42,No,0,No phone service,Yes,Cable,8,Yes,No,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),48.15,2032.3,0,0,0,2032.3,No
734456,5663-QBGIS,Male,65,No,Yes,Yes,No,0,No,0,72,Yes,44.61,Yes,Yes,Fiber Optic,30,No,Yes,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),98.35,6929.4,0,0,3211.92,10141.32,No
371695,5666-CYCYZ,Female,21,Yes,No,No,No,0,No,0,24,Yes,18.07,Yes,Yes,Fiber Optic,52,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,89.55,2259.35,0,0,433.68,2693.03,No
264438,5666-MBJPT,Male,22,Yes,No,No,No,0,No,0,65,Yes,20.43,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.1,1725,0,0,1327.95,3052.95,No
851421,5668-MEISB,Female,57,No,No,Yes,Yes,1,Yes,1,72,Yes,6.41,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),106.1,7657.4,0,0,461.52,8118.92,No
594681,5669-SRAIP,Female,55,No,No,No,No,0,No,0,5,No,0,No phone service,Yes,DSL,2,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,39.5,210.75,39.27,0,0,171.48,Yes
624914,5671-RQRLP,Female,72,No,Yes,Yes,No,0,Yes,4,70,Yes,16.87,Yes,Yes,Fiber Optic,3,No,No,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),75.65,5411.4,25.67,0,1180.9,6566.63,No
781227,5671-UUNXD,Female,79,No,Yes,Yes,No,0,Yes,1,50,Yes,36.58,Yes,Yes,Fiber Optic,23,No,No,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,100.65,5189.75,0,0,1829,7018.75,No
318968,5673-FSSMF,Female,19,Yes,No,No,No,0,No,0,1,Yes,33.48,Yes,Yes,Cable,59,No,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,60.15,60.15,0,20,33.48,113.63,Yes
611247,5673-TIYIB,Male,34,No,No,No,No,0,No,0,2,No,0,No phone service,Yes,DSL,8,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.4,77.15,0,0,0,77.15,Yes
330155,5676-CFLYY,Male,30,No,No,Yes,Yes,0,Yes,4,71,Yes,16.24,No,Yes,Cable,59,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),73.35,5154.5,0,0,1153.04,6307.54,No
532276,5678-VFNEQ,Female,19,Yes,No,Yes,No,0,Yes,8,71,Yes,4.39,Yes,Yes,Fiber Optic,82,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.1,7412.25,0,0,311.69,7723.94,No
459646,5680-LQOGP,Female,21,Yes,No,No,No,0,No,0,68,Yes,14.86,No,Yes,Cable,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),82.45,5646.6,0,90,1010.48,6747.08,No
144615,5681-LLOEI,Male,59,No,No,Yes,Yes,1,Yes,11,43,Yes,42.22,Yes,Yes,Fiber Optic,25,Yes,No,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),91.25,4013.8,25.49,0,1815.46,5803.77,No
550086,5684-FJVYR,Female,41,No,No,Yes,Yes,0,Yes,9,72,Yes,9.6,Yes,Yes,Fiber Optic,25,Yes,Yes,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),90.35,6563.4,0,0,691.2,7254.6,No
136338,5685-IIXLY,Female,54,No,No,Yes,Yes,0,Yes,1,5,Yes,7,No,Yes,Fiber Optic,23,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,83.6,404.2,24.44,0,35,414.76,Yes
442735,5686-CMAWK,Male,41,No,No,No,No,0,No,0,17,Yes,49.71,Yes,Yes,Fiber Optic,4,No,No,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,86.75,1410.25,0,0,845.07,2255.32,No
698647,5687-DKDTV,Female,35,No,No,No,No,0,No,0,4,Yes,37.66,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.35,77.5,0,0,150.64,228.14,Yes
631704,5688-KZTSN,Male,59,No,No,Yes,Yes,3,Yes,1,15,Yes,31.14,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20,288.05,0,0,467.1,755.15,Yes
670226,5692-FPTAH,Female,32,No,No,No,No,0,No,0,1,Yes,38.31,No,Yes,Cable,26,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,45.4,45.4,0,0,38.31,83.71,Yes
836355,5692-ICXLW,Male,75,No,Yes,No,No,0,No,0,31,Yes,46.71,Yes,Yes,Fiber Optic,24,No,Yes,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,90.7,2845.15,0,100,1448.01,4393.16,No
740407,5693-PIPCS,Male,29,Yes,No,No,No,0,No,0,41,Yes,21.64,No,Yes,Fiber Optic,59,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),99.65,4220.35,0,0,887.24,5107.59,No
799481,5696-CEIQJ,Male,31,No,No,Yes,Yes,3,Yes,4,67,Yes,13.26,No,Yes,Fiber Optic,76,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),103.15,6895.5,0,0,888.42,7783.92,No
212950,5696-EXCYS,Male,50,No,No,No,No,0,No,0,17,Yes,39.34,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.45,369.05,0,0,668.78,1037.83,No
166028,5696-JVVQY,Female,56,No,No,Yes,Yes,3,Yes,1,48,Yes,4.45,No,Yes,DSL,57,Yes,Yes,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.1,3238.4,0,30,213.6,3482,No
457839,5696-QURRL,Male,31,No,No,No,No,0,No,0,1,Yes,13.84,No,Yes,DSL,26,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.05,45.05,0,70,13.84,128.89,Yes
166273,5697-GOMBF,Female,75,No,Yes,Yes,Yes,3,Yes,3,28,No,0,No phone service,Yes,DSL,58,No,No,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,35.9,973.65,0,40,0,1013.65,No
593985,5698-BQJOH,Female,41,No,No,No,No,2,No,0,9,Yes,27.21,Yes,Yes,Fiber Optic,29,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,94.4,857.25,0,0,244.89,1102.14,Yes
355186,5699-BNCAS,Male,79,No,Yes,No,No,0,No,0,71,Yes,4.75,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,24.65,1766.75,0,0,337.25,2104,No
295472,5701-GUXDC,Female,24,Yes,No,Yes,No,0,Yes,4,26,No,0,No phone service,Yes,DSL,51,Yes,No,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),35.4,978.6,0,0,0,978.6,No
793609,5701-SVCWR,Female,45,No,No,No,Yes,1,No,0,1,Yes,32.95,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,24,24,0,0,32.95,56.95,No
346532,5701-YVSVF,Female,68,No,Yes,Yes,No,0,Yes,9,11,Yes,29.15,No,Yes,Fiber Optic,2,No,No,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,82.9,880.05,0,0,320.65,1200.7,No
553396,5701-ZIKJE,Male,28,Yes,No,No,No,0,No,0,13,Yes,33.95,No,Yes,DSL,59,No,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,50.55,610.75,0,0,441.35,1052.1,No
842835,5702-KVQRD,Male,34,No,No,Yes,No,0,Yes,2,71,Yes,28.21,No,Yes,DSL,19,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,82.55,5832.65,0,0,2002.91,7835.56,No
565440,5702-SKUOB,Female,34,No,No,Yes,No,0,Yes,1,4,Yes,29.14,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.6,93.45,0,0,116.56,210.01,No
104436,5707-ORNDZ,Male,79,No,Yes,No,No,0,No,0,9,Yes,2.45,Yes,Yes,DSL,7,Yes,No,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,54.55,494.05,0,0,22.05,516.1,Yes
742793,5707-ZMDJP,Male,61,No,No,Yes,Yes,2,Yes,3,53,Yes,31.69,No,Yes,DSL,16,Yes,Yes,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,69.7,3729.6,0,0,1679.57,5409.17,No
494383,5708-EVONK,Female,37,No,No,Yes,Yes,0,Yes,1,58,Yes,3.65,Yes,Yes,Fiber Optic,20,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.4,5435.6,0,0,211.7,5647.3,Yes
497688,5709-LVOEQ,Female,40,No,No,Yes,Yes,0,Yes,8,0,Yes,31.09,No,Yes,DSL,5,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,80.85, ,0,0,310.9,#VALUE!,No
849468,5712-AHQNN,Female,36,No,No,No,No,0,No,0,43,Yes,26.55,No,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.65,3954.1,0,0,1141.65,5095.75,No
875483,5712-PTIWW,Male,46,No,No,No,No,0,No,0,2,Yes,16.14,No,Yes,Fiber Optic,2,No,No,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.85,152.45,0,0,32.28,184.73,Yes
456836,5712-VBOXD,Female,53,No,No,No,No,0,No,0,4,Yes,1.3,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),20.15,68.45,0,0,5.2,73.65,No
502615,5716-EZXZN,Female,56,No,No,Yes,Yes,0,Yes,5,65,Yes,13.2,Yes,Yes,Fiber Optic,13,Yes,Yes,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),99.05,6416.7,0,0,858,7274.7,No
